Pos,ID,Name,BV,SV,Team,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
M,348,Foden,9.3,9.3,Man City,78,4.94,78,5.6,75,5.25,75,6.51,76,4.89,76,4.49,76,5.02,74,3.85,75,5.52,75,4.67,74,5.05,74,4.36,0,78,78,75,75,76,76,76,74,75,75,74,74,4.94,5.6,5.25,6.51,4.89,4.49,5.02,3.85,5.52,4.67,5.05,4.36,6.51,78,60.15,906,TRUE,M9.3,M9.5Man City
M,345,De Bruyne,9.5,9.5,Man City,51,3.14,74,5.18,72,4.94,69,5.9,70,4.6,70,4.13,67,4.59,70,3.65,68,5.14,70,4.44,69,4.7,68,4.1,0,51,74,72,69,70,70,67,70,68,70,69,68,3.14,5.18,4.94,5.9,4.6,4.13,4.59,3.65,5.14,4.44,4.7,4.1,5.9,74,54.51,818,TRUE,M9.5,M9.5Man City
M,327,Luis Díaz,8,8,Liverpool,70,4.43,66,3.75,66,3.96,63,2.73,64,3.99,61,3.85,61,4.1,62,2.94,61,3.39,61,3.81,60,4.01,60,3.13,0.01,70,66,66,63,64,61,61,62,61,61,60,60,4.43,3.75,3.96,2.73,3.99,3.85,4.1,2.94,3.39,3.81,4.01,3.13,4.43,70,44.09,755,TRUE,M8,M8Liverpool
M,13,Ødegaard,8.2,8.2,Arsenal,0,0,0,0,0,0,24,1.29,62,3.22,83,3.99,81,5.12,83,4.44,82,4.78,82,4.36,81,5.44,82,4.31,0,0,0,0,24,62,83,81,83,82,82,81,82,0,0,0,1.29,3.22,3.99,5.12,4.44,4.78,4.36,5.44,4.31,5.44,83,36.95,660,TRUE,M8.2,M8Arsenal
M,366,B.Fernandes,8.3,8.4,Man Utd,89,5.42,86,4.54,86,5.89,83,4.78,85,5.17,82,5.97,82,5.12,80,5.82,82,3.36,80,5.53,81,3.18,80,5.57,0.53,89,86,86,83,85,82,82,80,82,80,81,80,5.42,4.54,5.89,4.78,5.17,5.97,5.12,5.82,3.36,5.53,3.18,5.57,5.97,89,60.35,996,TRUE,M8.4,M8.5Man Utd
M,385,Rashford,6.9,6.9,Man Utd,63,3.96,62,3.53,59,4.17,59,3.58,58,3.68,57,4.28,57,3.71,59,4.42,60,2.64,57,3.96,58,2.43,59,4.22,0,63,62,59,59,58,57,57,59,60,57,58,59,3.96,3.53,4.17,3.58,3.68,4.28,3.71,4.42,2.64,3.96,2.43,4.22,4.42,63,44.58,708,TRUE,M6.9,M7Man Utd
M,199,Eze,6.9,6.9,Crystal Palace,88,4.82,84,3.94,83,4.35,81,4.42,79,4.47,80,4.78,79,3.81,79,4.63,78,4.53,78,3.25,80,3.85,78,3.49,0.87,88,84,83,81,79,80,79,79,78,78,80,78,4.82,3.94,4.35,4.42,4.47,4.78,3.81,4.63,4.53,3.25,3.85,3.49,4.82,88,50.34,967,TRUE,M6.9,M7Crystal Palace
M,99,Mbeumo,7.2,7.2,Brentford,89,6.15,86,5.83,84,4.33,82,6.06,82,4.55,81,5.61,78,4.75,76,5.47,75,3.84,75,4.8,75,3.8,73,4.83,0.19,89,86,84,82,82,81,78,76,75,75,75,73,6.15,5.83,4.33,6.06,4.55,5.61,4.75,5.47,3.84,4.8,3.8,4.83,6.15,89,60.02,956,TRUE,M7.2,M7Brentford
M,9,Martinelli,6.9,6.9,Arsenal,66,4.71,59,4.34,56,3.34,53,2.93,48,2.76,57,3.02,42,2.91,41,2.51,43,2.73,41,2.42,44,3.14,42,2.48,0,66,59,56,53,48,57,42,41,43,41,44,42,4.71,4.34,3.34,2.93,2.76,3.02,2.91,2.51,2.73,2.42,3.14,2.48,4.71,66,37.29,592,TRUE,M6.9,M7Arsenal
M,23,Trossard,6.9,6.9,Arsenal,65,4.73,60,4.48,59,3.63,50,2.79,45,2.66,47,2.52,37,2.6,35,2.21,37,2.4,37,2.23,34,2.52,34,2.08,0,65,60,59,50,45,47,37,35,37,37,34,34,4.73,4.48,3.63,2.79,2.66,2.52,2.6,2.21,2.4,2.23,2.52,2.08,4.73,65,34.85,540,TRUE,M6.9,M7Arsenal
M,514,Bowen,7.5,7.5,West Ham,88,4.44,83,5.22,82,3.68,82,4.42,79,4.05,79,5.08,80,3.81,80,3.4,79,4.24,79,5.17,78,3.99,78,4.2,0,88,83,82,82,79,79,80,80,79,79,78,78,4.44,5.22,3.68,4.42,4.05,5.08,3.81,3.4,4.24,5.17,3.99,4.2,5.22,88,51.7,967,TRUE,M7.5,M7.5West Ham
M,494,Maddison,7.5,7.5,Spurs,72,3.73,69,3.71,66,4.62,66,3.7,65,3.96,63,4.53,64,2.52,62,4.01,63,3.56,62,3.67,62,4.02,62,3.32,0,72,69,66,66,65,63,64,62,63,62,62,62,3.73,3.71,4.62,3.7,3.96,4.53,2.52,4.01,3.56,3.67,4.02,3.32,4.62,72,45.35,776,TRUE,M7.5,M7.5Spurs
M,398,Gordon,7.3,7.3,Newcastle,88,3.42,86,4.29,82,4.39,80,3.52,81,3.32,78,3.9,78,4.53,79,3.79,77,3.6,78,3.86,77,4.76,77,4.2,0.09,88,86,82,80,81,78,78,79,77,78,77,77,3.42,4.29,4.39,3.52,3.32,3.9,4.53,3.79,3.6,3.86,4.76,4.2,4.76,88,47.58,961,TRUE,M7.3,M7.5Newcastle
M,317,Diogo J.,7.5,7.5,Liverpool,50,3.57,48,3.08,49,3.26,46,2.18,47,3.24,45,3.08,45,3.37,47,2.4,46,2.85,47,3.24,46,3.4,47,2.7,0.28,50,48,49,46,47,45,45,47,46,47,46,47,3.57,3.08,3.26,2.18,3.24,3.08,3.37,2.4,2.85,3.24,3.4,2.7,3.57,50,36.37,563,TRUE,M7.5,M7.5Liverpool
M,527,L.Paquetá,6,6,West Ham,78,3.64,74,4.07,71,2.9,70,3.41,67,3.03,68,3.77,67,2.94,66,2.63,67,3.3,67,3.82,66,3.1,69,3.36,0,78,74,71,70,67,68,67,66,67,67,66,69,3.64,4.07,2.9,3.41,3.03,3.77,2.94,2.63,3.3,3.82,3.1,3.36,4.07,78,39.97,830,TRUE,M6,M6West Ham
M,611,Szmodics,6,6,Ipswich,67,3.42,65,3.21,65,3.79,61,2.88,60,3.46,60,2.59,59,2.98,58,2.72,58,3.08,60,3.33,57,2.94,57,2.99,0,67,65,65,61,60,60,59,58,58,60,57,57,3.42,3.21,3.79,2.88,3.46,2.59,2.98,2.72,3.08,3.33,2.94,2.99,3.79,67,37.39,727,TRUE,M6,M6Ipswich
M,19,Smith Rowe,5.8,5.8,Fulham,71,3.23,68,2.4,66,3.14,65,3.1,66,3.41,64,2.8,62,3.47,64,2.67,63,3.01,67,2.63,63,2.37,63,3.67,0.23,71,68,66,65,66,64,62,64,63,67,63,63,3.23,2.4,3.14,3.1,3.41,2.8,3.47,2.67,3.01,2.63,2.37,3.67,3.67,71,35.9,782,TRUE,M5.8,M6Fulham
M,181,Nkunku,6.1,6.1,Chelsea,31,2.23,31,2.36,33,1.85,33,2.54,38,2.33,35,1.99,33,2.41,32,2.4,33,2.6,33,1.99,35,2.85,33,2.41,0.05,31,31,33,33,38,35,33,32,33,33,35,33,2.23,2.36,1.85,2.54,2.33,1.99,2.41,2.4,2.6,1.99,2.85,2.41,2.85,38,27.96,400,TRUE,M6.1,M6Chelsea
M,525,Kudus,6.3,6.3,West Ham,85,3.77,80,4.26,77,2.98,76,3.56,77,3.35,74,4.04,74,3.02,73,2.68,72,3.38,73,4.05,73,3.22,71,3.39,0,85,80,77,76,77,74,74,73,72,73,73,71,3.77,4.26,2.98,3.56,3.35,4.04,3.02,2.68,3.38,4.05,3.22,3.39,4.26,85,41.7,905,TRUE,M6.3,M6.5West Ham
M,492,Kulusevski,6.3,6.3,Spurs,73,3.06,71,3.13,70,3.72,67,3.06,65,3.23,64,3.71,62,2.11,62,3.25,63,2.98,62,2.98,62,3.24,62,2.66,0,73,71,70,67,65,64,62,62,63,62,62,62,3.06,3.13,3.72,3.06,3.23,3.71,2.11,3.25,2.98,2.98,3.24,2.66,3.72,73,37.13,783,TRUE,M6.3,M6.5Spurs
M,491,Johnson,6.4,6.4,Spurs,50,2.68,53,2.95,49,3.34,43,2.48,38,2.47,37,2.78,37,1.63,40,2.69,39,2.37,38,2.34,38,2.52,39,2.15,0,50,53,49,43,38,37,37,40,39,38,38,39,2.68,2.95,3.34,2.48,2.47,2.78,1.63,2.69,2.37,2.34,2.52,2.15,3.34,53,30.4,501,TRUE,M6.4,M6.5Spurs
M,433,Gibbs-White,6.4,6.4,Nott'm Forest,0,0,0,0,77,3.67,76,3.41,78,4.01,74,3.47,74,2.48,73,3.96,72,2.32,72,2.85,70,3.27,73,3.16,0.06,0,0,77,76,78,74,74,73,72,72,70,73,0,0,3.67,3.41,4.01,3.47,2.48,3.96,2.32,2.85,3.27,3.16,4.01,78,32.6,739,TRUE,M6.4,M6.5Nott'm Forest
M,531,Ward-Prowse,6.3,6.3,Nott'm Forest,78,3.35,78,2.73,65,2.73,65,2.63,0,0,64,2.73,62,1.94,58,2.73,58,1.75,59,2.1,56,2.39,56,2.19,0,78,78,65,65,0,64,62,58,58,59,56,56,3.35,2.73,2.73,2.63,0,2.73,1.94,2.73,1.75,2.1,2.39,2.19,3.35,78,27.27,699,TRUE,M6.3,M6.5Nott'm Forest
M,392,Barnes,6.5,6.5,Newcastle,61,2.75,60,3.32,59,3.44,57,2.78,56,2.61,56,3.08,57,3.52,56,2.98,54,2.76,56,3.08,55,3.64,56,3.38,0,61,60,59,57,56,56,57,56,54,56,55,56,2.75,3.32,3.44,2.78,2.61,3.08,3.52,2.98,2.76,3.08,3.64,3.38,3.64,61,37.34,683,TRUE,M6.5,M6.5Newcastle
M,394,Bruno G.,6.3,6.3,Newcastle,89,2.71,87,3.15,85,3.26,85,2.7,83,2.63,82,2.94,80,3.31,79,2.75,78,2.66,77,2.77,75,3.29,78,3.06,0,89,87,85,85,83,82,80,79,78,77,75,78,2.71,3.15,3.26,2.7,2.63,2.94,3.31,2.75,2.66,2.77,3.29,3.06,3.31,89,35.23,978,TRUE,M6.3,M6.5Newcastle
M,372,Garnacho,6.4,6.4,Man Utd,51,2.83,53,2.66,66,3.92,64,3.32,65,3.47,66,4.12,66,3.7,64,4.03,64,2.44,64,3.75,64,2.33,62,3.74,0.01,51,53,66,64,65,66,66,64,64,64,64,62,2.83,2.66,3.92,3.32,3.47,4.12,3.7,4.03,2.44,3.75,2.33,3.74,4.12,66,40.31,749,TRUE,M6.4,M6.5Man Utd
M,571,Sávio,6.5,6.5,Man City,55,3.14,53,3.41,54,3.41,53,4.05,52,3.14,53,2.94,52,3.19,52,2.49,51,3.4,51,2.94,53,3.25,50,2.75,0,55,53,54,53,52,53,52,52,51,51,53,50,3.14,3.41,3.41,4.05,3.14,2.94,3.19,2.49,3.4,2.94,3.25,2.75,4.05,55,38.11,629,TRUE,M6.5,M6.5Man City
M,342,Bernardo,6.5,6.5,Man City,61,2.81,56,3,59,3.03,60,3.74,60,2.94,58,2.64,61,3.05,60,2.45,60,3.28,61,2.93,59,3.05,58,2.61,0,61,56,59,60,60,58,61,60,60,61,59,58,2.81,3,3.03,3.74,2.94,2.64,3.05,2.45,3.28,2.93,3.05,2.61,3.74,61,35.53,713,TRUE,M6.5,M6.5Man City
M,336,Szoboszlai,6.5,6.5,Liverpool,74,4.15,71,3.67,69,3.71,67,2.66,65,3.64,64,3.54,64,3.77,63,2.66,60,3.05,61,3.42,61,3.58,61,2.87,0,74,71,69,67,65,64,64,63,60,61,61,61,4.15,3.67,3.71,2.66,3.64,3.54,3.77,2.66,3.05,3.42,3.58,2.87,4.15,74,40.72,780,TRUE,M6.5,M6.5Liverpool
M,329,Mac Allister,6.3,6.3,Liverpool,82,3.6,82,3.35,79,3.26,78,2.51,77,3.36,77,3.45,74,3.47,75,2.62,76,3.09,76,3.32,75,3.51,74,2.73,0,82,82,79,78,77,77,74,75,76,76,75,74,3.6,3.35,3.26,2.51,3.36,3.45,3.47,2.62,3.09,3.32,3.51,2.73,3.6,82,38.27,925,TRUE,M6.3,M6.5Liverpool
M,177,Madueke,6.6,6.6,Chelsea,58,3.26,57,3.36,55,2.42,54,3.22,58,2.82,51,2.35,53,2.98,52,2.98,50,3.06,53,2.56,52,3.25,52,2.94,0.01,58,57,55,54,58,51,53,52,50,53,52,52,3.26,3.36,2.42,3.22,2.82,2.35,2.98,2.98,3.06,2.56,3.25,2.94,3.36,58,35.2,645,TRUE,M6.6,M6.5Chelsea
M,386,Sancho,6.3,6.3,Chelsea,54,3,52,3.01,53,2.34,53,3.15,0,0,50,2.33,48,2.71,48,2.77,49,2.98,48,2.31,48,2.92,48,2.71,0,54,52,53,53,0,50,48,48,49,48,48,48,3,3.01,2.34,3.15,0,2.33,2.71,2.77,2.98,2.31,2.92,2.71,3.15,54,30.23,551,TRUE,M6.3,M6.5Chelsea
M,136,Mitoma,6.7,6.7,Brighton,85,3.43,81,3.85,79,3.35,75,4.17,77,2.81,75,2.75,75,3.37,73,4.29,73,3.17,71,3.35,72,3.64,71,3.21,0.02,85,81,79,75,77,75,75,73,73,71,72,71,3.43,3.85,3.35,4.17,2.81,2.75,3.37,4.29,3.17,3.35,3.64,3.21,4.29,85,41.39,907,TRUE,M6.7,M6.5Brighton
M,28,Bailey,6.4,6.4,Aston Villa,73,4.04,72,3.74,67,3.32,60,3.64,56,2.64,56,2.35,56,3.33,54,2.56,56,3.39,55,3.86,55,2.87,55,2.34,0,73,72,67,60,56,56,56,54,56,55,55,55,4.04,3.74,3.32,3.64,2.64,2.35,3.33,2.56,3.39,3.86,2.87,2.34,4.04,73,38.08,715,TRUE,M6.4,M6.5Aston Villa
M,16,Rice,6.3,6.3,Arsenal,91,3.99,87,3.9,85,3.21,84,2.89,81,2.76,78,2.53,77,3.08,76,2.72,75,2.8,74,2.63,76,3.21,75,2.65,0,91,87,85,84,81,78,77,76,75,74,76,75,3.99,3.9,3.21,2.89,2.76,2.53,3.08,2.72,2.8,2.63,3.21,2.65,3.99,91,36.37,959,TRUE,M6.3,M6.5Arsenal
M,535,Bellegarde,5,5,Wolves,60,2.32,58,2.5,57,2.02,57,2.18,58,2.59,56,2.78,55,2.22,57,2.62,55,2.29,56,2.23,55,2.67,55,2.34,0,60,58,57,57,58,56,55,57,55,56,55,55,2.32,2.5,2.02,2.18,2.59,2.78,2.22,2.62,2.29,2.23,2.67,2.34,2.78,60,28.76,679,TRUE,M5,M5Wolves
M,557,Mario Jr.,5,5,Wolves,85,2.37,84,2.55,80,2.07,78,2.2,74,2.44,74,2.71,70,2.07,71,2.38,69,2.14,71,2.1,71,2.52,73,2.2,0,85,84,80,78,74,74,70,71,69,71,71,73,2.37,2.55,2.07,2.2,2.44,2.71,2.07,2.38,2.14,2.1,2.52,2.2,2.71,85,27.75,900,TRUE,M5,M5Wolves
M,423,Anderson,5,5,Nott'm Forest,71,2.75,68,2.22,56,2.19,55,2.07,69,2.51,56,2.14,56,1.71,53,2.29,53,1.59,52,1.8,53,2.06,51,1.89,0,71,68,56,55,69,56,56,53,53,52,53,51,2.75,2.22,2.19,2.07,2.51,2.14,1.71,2.29,1.59,1.8,2.06,1.89,2.75,71,25.22,693,TRUE,M5,M5Nott'm Forest
M,449,Yates,5,5,Nott'm Forest,78,2.67,77,2.2,70,2.45,71,2.39,76,2.54,68,2.25,59,1.65,47,1.85,46,1.33,48,1.55,46,1.63,42,1.47,0,78,77,70,71,76,68,59,47,46,48,46,42,2.67,2.2,2.45,2.39,2.54,2.25,1.65,1.85,1.33,1.55,1.63,1.47,2.67,78,23.98,728,TRUE,M5,M5Nott'm Forest
M,364,Amad,5,5,Man Utd,63,3.34,60,2.92,51,3.12,50,2.62,52,2.79,52,3.32,52,2.89,52,3.29,50,1.99,51,3.08,52,1.96,52,3.17,0,63,60,51,50,52,52,52,52,50,51,52,52,3.34,2.92,3.12,2.62,2.79,3.32,2.89,3.29,1.99,3.08,1.96,3.17,3.34,63,34.49,637,TRUE,M5,M5Man Utd
M,323,Gravenberch,5,5,Liverpool,81,3.27,77,2.92,73,2.88,73,2.26,73,2.94,69,2.78,69,2.92,70,2.33,68,2.45,69,2.72,70,2.92,69,2.39,0,81,77,73,73,73,69,69,70,68,69,70,69,3.27,2.92,2.88,2.26,2.94,2.78,2.92,2.33,2.45,2.72,2.92,2.39,3.27,81,32.78,861,TRUE,M5,M5Liverpool
M,239,Adama,5.1,5.1,Fulham,73,3.15,69,2.36,68,3.09,65,2.96,64,3.16,61,2.63,61,3.24,64,2.47,63,2.86,64,2.42,63,2.24,61,3.37,0,73,69,68,65,64,61,61,64,63,64,63,61,3.15,2.36,3.09,2.96,3.16,2.63,3.24,2.47,2.86,2.42,2.24,3.37,3.37,73,33.95,776,TRUE,M5.1,M5Fulham
M,168,Enzo,5,5,Chelsea,87,3.22,83,3.25,83,2.48,81,3.14,80,2.63,80,2.49,78,2.95,80,3.08,80,3.15,79,2.61,78,3.25,79,2.94,0,87,83,83,81,80,80,78,80,80,79,78,79,3.22,3.25,2.48,3.14,2.63,2.49,2.95,3.08,3.15,2.61,3.25,2.94,3.25,87,35.19,968,TRUE,M5,M5Chelsea
M,149,Wieffer,4.9,4.9,Brighton,86,2.41,84,2.57,80,2.33,79,2.8,78,2.07,77,2.1,75,2.33,73,2.72,75,2.3,73,2.32,73,2.41,76,2.3,0,86,84,80,79,78,77,75,73,75,73,73,76,2.41,2.57,2.33,2.8,2.07,2.1,2.33,2.72,2.3,2.32,2.41,2.3,2.8,86,28.66,929,TRUE,M4.9,M5Brighton
M,314,Carvalho,4.8,4.8,Brentford,68,3.9,67,3.83,61,2.78,57,3.64,53,2.61,55,3.25,47,2.61,37,2.36,34,1.72,34,1.99,34,1.69,36,2.21,0,68,67,61,57,53,55,47,37,34,34,34,36,3.9,3.83,2.78,3.64,2.61,3.25,2.61,2.36,1.72,1.99,1.69,2.21,3.9,68,32.59,583,TRUE,M4.8,M5Brentford
M,64,Cook,5,5,Bournemouth,88,2.98,85,2.57,79,2.08,76,2.05,74,1.89,72,2.06,72,2.14,69,2.08,69,1.99,70,2.12,72,2.24,72,1.9,0,88,85,79,76,74,72,72,69,69,70,72,72,2.98,2.57,2.08,2.05,1.89,2.06,2.14,2.08,1.99,2.12,2.24,1.9,2.98,88,26.1,898,TRUE,M5,M5Bournemouth
M,63,Christie,4.9,4.9,Bournemouth,68,2.97,66,2.54,64,2.04,63,2.13,58,1.82,56,2.03,53,2,57,2.14,54,1.98,55,2.1,54,2.14,55,1.82,0,68,66,64,63,58,56,53,57,54,55,54,55,2.97,2.54,2.04,2.13,1.82,2.03,2,2.14,1.98,2.1,2.14,1.82,2.97,68,25.71,703,TRUE,M4.9,M5Bournemouth
M,54,Rogers,5.2,5.2,Aston Villa,81,4,79,3.68,75,3.38,72,3.92,72,2.99,73,2.73,69,3.64,71,2.9,68,3.66,68,4.14,69,3.19,69,2.6,0.78,81,79,75,72,72,73,69,71,68,68,69,69,4,3.68,3.38,3.92,2.99,2.73,3.64,2.9,3.66,4.14,3.19,2.6,4.14,81,40.83,866,TRUE,M5.2,M5Aston Villa
M,584,Brereton Díaz,5.3,5.3,Southampton,61,3.14,60,2.33,58,3.64,57,2.1,57,3.56,54,2.96,55,2.62,54,2.56,54,2.79,55,2.61,54,2.87,54,2.61,0.02,61,60,58,57,57,54,55,54,54,55,54,54,3.14,2.33,3.64,2.1,3.56,2.96,2.62,2.56,2.79,2.61,2.87,2.61,3.64,61,33.79,673,TRUE,M5.3,M5.5Southampton
M,434,Hudson-Odoi,5.4,5.4,Nott'm Forest,76,3.48,74,2.78,68,3.16,67,2.92,67,3.19,64,2.86,64,2.14,63,3.28,64,2.06,64,2.46,65,2.9,63,2.66,0,76,74,68,67,67,64,64,63,64,64,65,63,3.48,2.78,3.16,2.92,3.19,2.86,2.14,3.28,2.06,2.46,2.9,2.66,3.48,76,33.89,799,TRUE,M5.4,M5.5Nott'm Forest
M,432,Elanga,5.3,5.3,Nott'm Forest,62,3.12,63,2.56,52,2.62,51,2.42,54,2.83,51,2.54,50,1.85,49,2.78,50,1.76,49,2.11,48,2.39,48,2.27,0,62,63,52,51,54,51,50,49,50,49,48,48,3.12,2.56,2.62,2.42,2.83,2.54,1.85,2.78,1.76,2.11,2.39,2.27,3.12,63,29.25,627,TRUE,M5.3,M5.5Nott'm Forest
M,298,Mavididi,5.3,5.3,Leicester,69,2.42,63,3.3,58,3.01,55,2.92,55,2.78,55,2.37,56,2.68,54,2.54,52,2.77,54,2.65,51,2.27,55,3.05,0.02,69,63,58,55,55,55,56,54,52,54,51,55,2.42,3.3,3.01,2.92,2.78,2.37,2.68,2.54,2.77,2.65,2.27,3.05,3.3,69,32.76,677,TRUE,M5.3,M5.5Leicester
M,192,J.Ayew,5.3,5.3,Leicester,69,2.2,66,3.05,65,2.94,65,2.98,65,2.78,63,2.32,62,2.6,63,2.59,63,2.84,62,2.64,60,2.32,60,2.88,0,69,66,65,65,65,63,62,63,63,62,60,60,2.2,3.05,2.94,2.98,2.78,2.32,2.6,2.59,2.84,2.64,2.32,2.88,3.05,69,32.14,763,TRUE,M5.3,M5.5Leicester
M,274,Hutchinson,5.4,5.4,Ipswich,79,3.11,75,2.94,73,3.28,72,2.76,69,3.16,69,2.4,68,2.7,70,2.69,69,2.92,68,3.02,67,2.71,68,2.8,0,79,75,73,72,69,69,68,70,69,68,67,68,3.11,2.94,3.28,2.76,3.16,2.4,2.7,2.69,2.92,3.02,2.71,2.8,3.28,79,34.49,847,TRUE,M5.4,M5.5Ipswich
M,240,Andreas,5.3,5.3,Fulham,77,3.3,75,2.61,73,3.42,72,3.37,71,3.59,70,2.99,69,3.75,69,2.7,68,3.2,68,2.62,68,2.46,66,3.82,0,77,75,73,72,71,70,69,69,68,68,68,66,3.3,2.61,3.42,3.37,3.59,2.99,3.75,2.7,3.2,2.62,2.46,3.82,3.82,77,37.83,846,TRUE,M5.3,M5.5Fulham
M,247,Iwobi,5.5,5.5,Fulham,86,3.38,82,2.52,80,3.29,77,3.2,76,3.42,78,2.95,76,3.61,76,2.7,76,3.11,77,2.62,77,2.49,74,3.67,0,86,82,80,77,76,78,76,76,76,77,77,74,3.38,2.52,3.29,3.2,3.42,2.95,3.61,2.7,3.11,2.62,2.49,3.67,3.67,86,36.96,935,TRUE,M5.5,M5.5Fulham
M,230,McNeil,5.4,5.4,Everton,83,3.73,82,3.45,79,3.44,78,3.45,78,3.5,76,3.06,76,3.53,76,2.75,76,3.69,77,2.84,77,2.4,76,3.11,0.01,83,82,79,78,78,76,76,76,76,77,77,76,3.73,3.45,3.44,3.45,3.5,3.06,3.53,2.75,3.69,2.84,2.4,3.11,3.73,83,38.95,934,TRUE,M5.4,M5.5Everton
M,135,Minteh,5.5,5.5,Brighton,64,2.92,58,3.13,56,2.7,54,3.37,51,2.17,51,2.16,51,2.69,49,3.22,47,2.39,48,2.64,49,2.77,50,2.61,0.12,64,58,56,54,51,51,51,49,47,48,49,50,2.92,3.13,2.7,3.37,2.17,2.16,2.69,3.22,2.39,2.64,2.77,2.61,3.37,64,32.77,628,TRUE,M5.5,M5.5Brighton
M,106,Schade,5.4,5.4,Brentford,65,3.51,63,3.4,60,2.62,54,3.29,56,2.67,55,3.18,47,2.45,40,2.38,37,1.77,38,2.05,41,1.79,39,2.15,0,65,63,60,54,56,55,47,40,37,38,41,39,3.51,3.4,2.62,3.29,2.67,3.18,2.45,2.38,1.77,2.05,1.79,2.15,3.51,65,31.26,595,TRUE,M5.4,M5.5Brentford
M,83,Tavernier,5.5,5.5,Bournemouth,79,4.6,77,3.81,76,2.95,73,3.01,72,2.67,72,3.22,71,3.36,69,3.29,70,3.19,72,3.44,71,3.63,71,2.83,0,79,77,76,73,72,72,71,69,70,72,71,71,4.6,3.81,2.95,3.01,2.67,3.22,3.36,3.29,3.19,3.44,3.63,2.83,4.6,79,40,873,TRUE,M5.5,M5.5Bournemouth
M,78,Semenyo,5.6,5.6,Bournemouth,80,4.77,76,3.85,74,2.8,74,3.03,73,2.63,71,3.2,72,3.43,70,3.37,71,3.24,66,3.24,68,3.59,69,2.79,0.03,80,76,74,74,73,71,72,70,71,66,68,69,4.77,3.85,2.8,3.03,2.63,3.2,3.43,3.37,3.24,3.24,3.59,2.79,4.77,80,39.94,864,TRUE,M5.6,M5.5Bournemouth
M,57,Tielemans,5.5,5.5,Aston Villa,83,3.44,81,3.19,76,2.93,72,3.22,71,2.55,70,2.35,69,3.06,70,2.58,69,3.11,68,3.34,67,2.66,69,2.35,0,83,81,76,72,71,70,69,70,69,68,67,69,3.44,3.19,2.93,3.22,2.55,2.35,3.06,2.58,3.11,3.34,2.66,2.35,3.44,83,34.78,865,TRUE,M5.5,M5.5Aston Villa
M,53,Ramsey,5.5,5.5,Aston Villa,65,3.12,63,2.89,56,2.51,51,2.68,47,2.01,47,1.83,48,2.46,47,1.96,47,2.5,49,2.87,47,2.18,49,1.91,0,65,63,56,51,47,47,48,47,47,49,47,49,3.12,2.89,2.51,2.68,2.01,1.83,2.46,1.96,2.5,2.87,2.18,1.91,3.12,65,28.92,616,TRUE,M5.5,M5.5Aston Villa
M,608,Dibling,4.5,4.5,Southampton,45,2.26,45,1.77,43,2.54,39,1.48,41,2.36,40,2.08,43,1.97,39,1.78,41,2.03,38,1.72,40,2.03,37,1.79,0,45,45,43,39,41,40,43,39,41,38,40,37,2.26,1.77,2.54,1.48,2.36,2.08,1.97,1.78,2.03,1.72,2.03,1.79,2.54,45,23.81,491,TRUE,M4.5,M4.5Southampton
M,208,M.França,4.4,4.4,Crystal Palace,4,0.27,11,0.55,12,0.64,12,0.65,12,0.64,13,0.73,14,0.68,15,0.85,15,0.82,15,0.69,15,0.76,16,0.75,0,4,11,12,12,12,13,14,15,15,15,15,16,0.27,0.55,0.64,0.65,0.64,0.73,0.68,0.85,0.82,0.69,0.76,0.75,0.85,16,8.03,154,FALSE,M4.4,M4.5Crystal Palace
M,328,M.Salah,12.8,12.6,Liverpool,87,6.92,86,6.25,84,6.49,83,4.24,82,6.51,80,6.5,79,6.76,79,4.55,78,5.45,80,6.15,79,6.72,79,5.06,0.86,87,86,84,83,82,80,79,79,78,80,79,79,6.92,6.25,6.49,4.24,6.51,6.5,6.76,4.55,5.45,6.15,6.72,5.06,6.92,87,71.6,976,TRUE,M12.6,M12.5Liverpool
M,503,Son,10,10,Spurs,89,5.14,87,5.2,85,6.35,84,5.2,83,5.76,81,6.63,82,3.55,82,5.86,82,5.22,81,5.46,81,5.96,82,4.82,0.04,89,87,85,84,83,81,82,82,82,81,81,82,5.14,5.2,6.35,5.2,5.76,6.63,3.55,5.86,5.22,5.46,5.96,4.82,6.63,89,65.15,999,TRUE,M10,M10Spurs
M,17,Saka,10,10,Arsenal,83,7.08,81,6.95,82,5.48,80,5.11,79,4.95,79,4.67,75,5.85,78,5.1,76,5.4,76,4.81,75,6.21,75,4.74,0.35,83,81,82,80,79,79,75,78,76,76,75,75,7.08,6.95,5.48,5.11,4.95,4.67,5.85,5.1,5.4,4.81,6.21,4.74,7.08,83,66.35,939,TRUE,M10,M10Arsenal
