Pos,ID,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
D,32,Cash,4.4,4.4,Aston Villa,59,1.69,56,1.26,58,2.7,60,1.62,57,2.53,59,3,57,2.2,58,1.66,57,1.72,57,2.35,55,2.8,0,63,59,56,58,60,57,59,57,58,57,57,55,2.65,1.69,1.26,2.7,1.62,2.53,3,2.2,1.66,1.72,2.35,2.8,3,63,26.18,696,TRUE,D4.4,D4.5Aston Villa
D,44,Konsa,4.5,4.5,Aston Villa,86,1.97,85,1.48,82,3.37,82,1.83,82,3.12,80,3.5,80,2.79,82,1.94,81,2.01,79,2.73,78,3.48,0.22,87,86,85,82,82,82,80,80,82,81,79,78,3.15,1.97,1.48,3.37,1.83,3.12,3.5,2.79,1.94,2.01,2.73,3.48,3.5,87,31.37,984,TRUE,D4.5,D4.5Aston Villa
D,52,Pau,4.5,4.5,Aston Villa,81,1.83,75,1.31,75,3.05,75,1.65,74,2.83,74,3.17,74,2.55,74,1.75,75,1.84,73,2.53,72,3.11,0.01,84,81,75,75,75,74,74,74,74,75,73,72,2.99,1.83,1.31,3.05,1.65,2.83,3.17,2.55,1.75,1.84,2.53,3.11,3.17,84,28.61,906,TRUE,D4.5,D4.5Aston Villa
D,70,Kerkez,4.4,4.4,Bournemouth,80,1.93,78,2.52,76,2.77,76,2.72,72,2.03,72,2.72,73,2.94,70,1.81,71,3.02,71,2.23,70,3.07,0,83,80,78,76,76,72,72,73,70,71,71,70,2.32,1.93,2.52,2.77,2.72,2.03,2.72,2.94,1.81,3.02,2.23,3.07,3.07,83,30.08,892,TRUE,D4.4,D4.5Bournemouth
D,85,Zabarnyi,4.4,4.4,Bournemouth,86,1.71,83,2.2,80,2.35,79,2.32,78,1.71,77,2.4,79,2.61,78,1.57,78,2.7,77,2,79,2.82,0,89,86,83,80,79,78,77,79,78,78,77,79,2.04,1.71,2.2,2.35,2.32,1.71,2.4,2.61,1.57,2.7,2,2.82,2.82,89,26.43,963,TRUE,D4.4,D4.5Bournemouth
D,92,Henry,4.3,4.3,Brentford,67,2.08,75,2.61,75,2.53,75,3.26,74,1.91,73,2.31,72,1.52,74,2.95,73,1.9,72,1.93,72,2.47,0,34,67,75,75,75,74,73,72,74,73,72,72,1.48,2.08,2.61,2.53,3.26,1.91,2.31,1.52,2.95,1.9,1.93,2.47,3.26,75,26.95,836,TRUE,D4.3,D4.5Brentford
D,104,Pinnock,4.5,4.5,Brentford,88,2.56,87,2.8,85,2.69,83,3.44,82,1.94,82,2.41,80,1.5,79,3.02,80,1.94,79,2,79,2.54,0.05,91,88,87,85,83,82,82,80,79,80,79,79,3.66,2.56,2.8,2.69,3.44,1.94,2.41,1.5,3.02,1.94,2,2.54,3.66,91,30.5,995,TRUE,D4.5,D4.5Brentford
D,120,Dunk,4.5,4.5,Brighton,90,1.72,89,2.05,88,2.47,87,3.85,85,2.63,84,3.14,82,3.44,83,2.62,80,3.21,81,2.2,80,2.28,0.33,92,90,89,88,87,85,84,82,83,80,81,80,4.03,1.72,2.05,2.47,3.85,2.63,3.14,3.44,2.62,3.21,2.2,2.28,4.03,92,33.64,1021,TRUE,D4.5,D4.5Brighton
D,144,Van Hecke,4.5,4.5,Brighton,88,1.53,86,1.85,85,2.23,83,3.42,82,2.38,80,2.81,78,3.04,79,2.31,79,2.92,79,1.96,78,2.09,0,90,88,86,85,83,82,80,78,79,79,79,78,3.58,1.53,1.85,2.23,3.42,2.38,2.81,3.04,2.31,2.92,1.96,2.09,3.58,90,30.12,987,TRUE,D4.5,D4.5Brighton
D,189,W.Fofana,4.5,4.5,Chelsea,79,2.23,76,2.34,76,3.03,73,2.68,73,2.79,71,1.56,70,2.96,69,2.59,68,2.8,70,2.76,70,2.55,0,82,79,76,76,73,73,71,70,69,68,70,70,2.86,2.23,2.34,3.03,2.68,2.79,1.56,2.96,2.59,2.8,2.76,2.55,3.03,82,31.15,877,TRUE,D4.5,D4.5Chelsea
D,162,Colwill,4.6,4.6,Chelsea,84,2.39,84,2.59,79,3.14,82,3.02,81,3.09,81,1.79,79,3.21,78,2.9,78,3.14,77,2.99,78,2.78,0.06,89,84,84,79,82,81,81,79,78,78,77,78,3.16,2.39,2.59,3.14,3.02,3.09,1.79,3.21,2.9,3.14,2.99,2.78,3.21,89,34.2,970,TRUE,D4.6,D4.5Chelsea
D,200,Guéhi,4.4,4.4,Crystal Palace,88,2.82,87,3.08,86,2.15,85,2.58,85,2.9,86,1.83,85,2.12,84,2.23,85,2.18,84,3.38,85,2.28,0.01,92,88,87,86,85,85,86,85,84,85,84,85,2.11,2.82,3.08,2.15,2.58,2.9,1.83,2.12,2.23,2.18,3.38,2.28,3.38,92,29.66,1032,TRUE,D4.4,D4.5Crystal Palace
D,159,Chalobah,4.4,4.4,Crystal Palace,81,2.56,76,2.67,72,1.82,70,2.09,68,2.29,66,1.4,65,1.59,63,1.65,65,1.66,67,2.67,0,0,0,88,81,76,72,70,68,66,65,63,65,67,0,1.98,2.56,2.67,1.82,2.09,2.29,1.4,1.59,1.65,1.66,2.67,0,2.67,88,22.38,781,TRUE,D4.4,D4.5Crystal Palace
D,231,Mykolenko,4.3,4.3,Everton,84,2.81,83,2.3,81,2.83,80,1.68,81,3.1,80,1.62,79,1.4,79,2.01,76,1.02,77,2.93,75,1.87,0.35,88,84,83,81,80,81,80,79,79,76,77,75,2.94,2.81,2.3,2.83,1.68,3.1,1.62,1.4,2.01,1.02,2.93,1.87,3.1,88,26.51,963,TRUE,D4.3,D4.5Everton
D,191,Andersen,4.3,4.3,Fulham,0,0,86,2.71,85,3.44,83,1.5,84,2.77,84,2.25,81,1.31,80,3.4,80,1.64,79,2.73,81,3.41,0.08,0,0,86,85,83,84,84,81,80,80,79,81,0,0,2.71,3.44,1.5,2.77,2.25,1.31,3.4,1.64,2.73,3.41,3.44,86,25.16,823,TRUE,D4.3,D4.5Fulham
D,257,Tete,4.5,4.5,Fulham,83,3.18,81,2.77,77,3.32,72,1.49,68,2.46,68,2.01,67,1.24,67,3.02,67,1.55,64,2.39,65,2.95,0,89,83,81,77,72,68,68,67,67,67,64,65,3.08,3.18,2.77,3.32,1.49,2.46,2.01,1.24,3.02,1.55,2.39,2.95,3.32,89,29.46,868,TRUE,D4.5,D4.5Fulham
D,255,Robinson,4.7,4.7,Fulham,82,3.04,80,2.56,80,3.28,79,1.46,78,2.66,77,2.07,75,1.24,74,3.19,74,1.56,75,2.61,73,3.18,0.04,87,82,80,80,79,78,77,75,74,74,75,73,2.9,3.04,2.56,3.28,1.46,2.66,2.07,1.24,3.19,1.56,2.61,3.18,3.28,87,29.75,934,TRUE,D4.7,D4.5Fulham
D,267,Davis,4.5,4.5,Ipswich,87,3.82,84,1.36,82,2.49,81,2.56,79,3.13,79,2.76,78,2.51,79,2.45,80,1.36,81,2.18,79,2.19,0.11,89,87,84,82,81,79,79,78,79,80,81,79,2.51,3.82,1.36,2.49,2.56,3.13,2.76,2.51,2.45,1.36,2.18,2.19,3.82,89,29.32,978,TRUE,D4.5,D4.5Ipswich
D,296,Kristiansen,4.5,4.5,Leicester,80,2.43,78,1.42,76,1.73,75,1.86,75,2.43,74,2.06,73,1.37,71,2.52,74,0.82,73,1.26,73,1.5,0,84,80,78,76,75,75,74,73,71,74,73,73,2.86,2.43,1.42,1.73,1.86,2.43,2.06,1.37,2.52,0.82,1.26,1.5,2.86,84,22.26,906,TRUE,D4.5,D4.5Leicester
D,295,Justin,4.6,4.6,Leicester,82,2.47,80,1.43,78,1.75,77,1.92,75,2.43,74,2.05,73,1.35,71,2.54,72,0.79,71,1.21,72,1.46,0,88,82,80,78,77,75,74,73,71,72,71,72,2.98,2.47,1.43,1.75,1.92,2.43,2.05,1.35,2.54,0.79,1.21,1.46,2.98,88,22.38,913,TRUE,D4.6,D4.5Leicester
D,380,Martinez,4.5,4.5,Man Utd,84,2.43,77,3.34,75,2.63,73,3,69,1.44,71,2.87,71,1.13,69,2.42,69,2.35,70,2.23,69,1.14,0,88,84,77,75,73,69,71,71,69,69,70,69,2.62,2.43,3.34,2.63,3,1.44,2.87,1.13,2.42,2.35,2.23,1.14,3.34,88,27.6,885,TRUE,D4.5,D4.5Man Utd
D,594,Mazraoui,4.6,4.6,Man Utd,45,1.75,32,1.7,32,1.41,33,1.67,35,1.05,35,1.72,37,0.92,35,1.55,34,1.47,38,1.55,36,0.94,0.01,69,45,32,32,33,35,35,37,35,34,38,36,2.62,1.75,1.7,1.41,1.67,1.05,1.72,0.92,1.55,1.47,1.55,0.94,2.62,69,18.35,461,TRUE,D4.6,D4.5Man Utd
D,399,Hall,4.3,4.3,Newcastle,70,2.14,67,2.55,63,2.74,62,2.31,60,1.68,61,2.15,62,3.02,59,2.43,57,2.25,56,1.6,49,1.18,0,70,70,67,63,62,60,61,62,59,57,56,49,1.77,2.14,2.55,2.74,2.31,1.68,2.15,3.02,2.43,2.25,1.6,1.18,3.02,70,25.82,736,TRUE,D4.3,D4.5Newcastle
D,395,Burn,4.4,4.4,Newcastle,72,2.06,71,2.46,72,2.79,73,2.47,73,1.82,74,2.35,72,3.2,76,2.79,68,2.38,63,1.59,57,1.16,0,88,72,71,72,73,73,74,72,76,68,63,57,1.98,2.06,2.46,2.79,2.47,1.82,2.35,3.2,2.79,2.38,1.59,1.16,3.2,88,27.05,859,TRUE,D4.4,D4.5Newcastle
D,26,Alex Moreno,4.4,4.4,Nott'm Forest,71,3.1,70,2.63,69,1.72,69,3.43,69,1.39,68,2.01,0,0,68,2.44,69,2.15,66,2.64,67,2.6,0,76,71,70,69,69,69,68,0,68,69,66,67,3.16,3.1,2.63,1.72,3.43,1.39,2.01,0,2.44,2.15,2.64,2.6,3.43,76,27.27,762,TRUE,D4.4,D4.5Nott'm Forest
D,422,Aina,4.5,4.5,Nott'm Forest,79,3.13,77,2.58,77,1.67,76,3.39,75,1.27,74,1.89,78,2.7,73,2.37,73,2,74,2.58,73,2.57,0.01,83,79,77,77,76,75,74,78,73,73,74,73,3.12,3.13,2.58,1.67,3.39,1.27,1.89,2.7,2.37,2,2.58,2.57,3.39,83,29.27,912,TRUE,D4.5,D4.5Nott'm Forest
D,474,Sugawara,4.5,4.5,Southampton,81,3.44,78,2.58,78,1.75,76,1.92,77,2.13,75,1.88,75,1.86,74,2.12,72,2.84,73,2.28,72,2.77,0,62,81,78,78,76,77,75,75,74,72,73,72,0.88,3.44,2.58,1.75,1.92,2.13,1.88,1.86,2.12,2.84,2.28,2.77,3.44,81,26.45,893,TRUE,D4.5,D4.5Southampton
D,506,Van de Ven,4.7,4.7,Spurs,85,2.64,80,3.4,79,1.37,76,2.86,78,2.16,74,2.18,75,2.64,74,1.83,75,2.56,74,3.05,76,2.46,0.02,88,85,80,79,76,78,74,75,74,75,74,76,2.9,2.64,3.4,1.37,2.86,2.16,2.18,2.64,1.83,2.56,3.05,2.46,3.4,88,30.05,934,TRUE,D4.7,D4.5Spurs
D,520,Emerson,4.4,4.4,West Ham,75,2.75,73,3.27,69,1.82,71,2.07,69,2.7,68,3.03,68,2.02,67,2.44,66,2.48,65,1.65,65,1.08,0,80,75,73,69,71,69,68,68,67,66,65,65,2.72,2.75,3.27,1.82,2.07,2.7,3.03,2.02,2.44,2.48,1.65,1.08,3.27,80,28.03,836,TRUE,D4.4,D4.5West Ham
D,388,Wan-Bissaka,4.4,4.4,West Ham,85,2.59,81,3.05,80,1.68,81,1.99,78,2.56,78,2.91,79,1.91,76,2.31,76,2.39,76,1.54,76,0.98,0,88,85,81,80,81,78,78,79,76,76,76,76,2.44,2.59,3.05,1.68,1.99,2.56,2.91,1.91,2.31,2.39,1.54,0.98,3.05,88,26.35,954,TRUE,D4.4,D4.5West Ham
D,567,Toti,4.3,4.3,Wolves,86,2.73,83,2.97,79,1.92,76,2.16,76,2.15,76,1.87,75,2.78,77,2.3,77,1.95,77,1,76,2.67,0,92,86,83,79,76,76,76,75,77,77,77,76,1.8,2.73,2.97,1.92,2.16,2.15,1.87,2.78,2.3,1.95,1,2.67,2.97,92,26.3,950,TRUE,D4.3,D4.5Wolves
D,533,Aït-Nouri,4.4,4.4,Wolves,82,3.2,76,3.4,76,2.27,75,2.69,74,2.59,73,2.22,72,3.24,71,2.61,70,2.25,71,1.29,71,2.94,0.02,85,82,76,76,75,74,73,72,71,70,71,71,2.21,3.2,3.4,2.27,2.69,2.59,2.22,3.24,2.61,2.25,1.29,2.94,3.4,85,30.91,896,TRUE,D4.4,D4.5Wolves
D,338,Van den Berg,4,4,Brentford,60,1.77,61,1.96,63,2.02,64,2.58,62,1.49,62,1.85,63,1.21,62,2.34,61,1.51,60,1.49,62,2.03,0.03,71,60,61,63,64,62,62,63,62,61,60,62,2.8,1.77,1.96,2.02,2.58,1.49,1.85,1.21,2.34,1.51,1.49,2.03,2.8,71,23.05,751,TRUE,D4,D4Brentford
D,263,Burgess,3.9,3.9,Ipswich,54,1.89,53,0.68,36,0.95,15,0.43,9,0.31,11,0.32,9,0.27,11,0.31,10,0.2,10,0.25,11,0.28,0,53,54,53,36,15,9,11,9,11,10,10,11,1.23,1.89,0.68,0.95,0.43,0.31,0.32,0.27,0.31,0.2,0.25,0.28,1.89,54,7.12,282,FALSE,D3.9,D4Ipswich
D,630,O'Shea,4,4,Ipswich,85,2.98,84,0.98,83,1.97,79,2.06,78,2.56,74,2.07,76,2,76,1.86,76,1.08,74,1.62,72,1.66,0,90,85,84,83,79,78,74,76,76,76,74,72,2.01,2.98,0.98,1.97,2.06,2.56,2.07,2,1.86,1.08,1.62,1.66,2.98,90,22.85,947,TRUE,D4,D4Ipswich
D,291,Faes,4.2,4.1,Leicester,88,2.48,86,1.38,85,1.73,84,1.89,82,2.44,81,2.06,80,1.36,80,2.6,80,0.76,81,1.24,80,1.52,0.1,91,88,86,85,84,82,81,80,80,80,81,80,2.92,2.48,1.38,1.73,1.89,2.44,2.06,1.36,2.6,0.76,1.24,1.52,2.92,91,22.38,998,TRUE,D4.1,D4Leicester
D,455,Bednarek,4,4,Southampton,86,2.81,84,2.08,84,1.25,80,1.4,79,1.57,77,1.35,78,1.3,78,1.63,76,2.2,76,1.8,76,2.18,0.01,91,86,84,84,80,79,77,78,78,76,76,76,0.72,2.81,2.08,1.25,1.4,1.57,1.35,1.3,1.63,2.2,1.8,2.18,2.81,91,20.29,965,TRUE,D4,D4Southampton
D,326,Konaté,5.3,5.3,Liverpool,81,3.18,77,3.07,71,2.96,71,2.15,70,2.17,70,2.87,68,2.96,70,1.79,69,3.36,70,2.6,68,2.58,0,85,81,77,71,71,70,70,68,70,69,70,68,2.33,3.18,3.07,2.96,2.15,2.17,2.87,2.96,1.79,3.36,2.6,2.58,3.36,85,32.02,870,TRUE,D5.3,D5.5Liverpool
D,341,Aké,5.3,5.3,Man City,60,2.69,59,2.47,60,2.51,58,1.86,59,3.2,60,2.87,60,2.79,61,2.54,62,3.41,57,2.86,60,3.15,0,53,60,59,60,58,59,60,60,61,62,57,60,2.9,2.69,2.47,2.51,1.86,3.2,2.87,2.79,2.54,3.41,2.86,3.15,3.41,62,33.25,709,TRUE,D5.3,D5.5Man City
D,340,Akanji,5.5,5.5,Man City,65,2.7,65,2.56,65,2.52,65,1.96,65,3.35,63,2.88,63,2.76,63,2.49,65,3.43,64,3.08,64,3.22,0.01,70,65,65,65,65,65,63,63,63,65,64,64,3.72,2.7,2.56,2.52,1.96,3.35,2.88,2.76,2.49,3.43,3.08,3.22,3.72,70,34.67,777,TRUE,D5.5,D5.5Man City
D,415,Schär,5.4,5.4,Newcastle,87,2.56,85,3.08,83,3.3,81,2.79,80,2.01,80,2.63,80,3.65,79,2.97,79,2.8,77,1.97,75,1.51,0,91,87,85,83,81,80,80,80,79,79,77,75,2.16,2.56,3.08,3.3,2.79,2.01,2.63,3.65,2.97,2.8,1.97,1.51,3.65,91,31.43,977,TRUE,D5.4,D5.5Newcastle
D,418,Trippier,5.7,5.7,Newcastle,0,0,23,1.04,65,3.33,65,2.78,64,2.09,61,2.48,61,3.5,60,2.85,58,2.66,60,1.98,62,1.69,0,0,0,23,65,65,64,61,61,60,58,60,62,0,0,1.04,3.33,2.78,2.09,2.48,3.5,2.85,2.66,1.98,1.69,3.5,65,24.4,579,TRUE,D5.7,D5.5Newcastle
D,495,Pedro Porro,5.5,5.5,Spurs,84,3.63,83,4.91,81,1.92,79,4.08,80,3.16,78,3.27,79,3.87,80,2.75,80,3.6,78,4.48,78,3.54,0.45,88,84,83,81,79,80,78,79,80,80,78,78,3.88,3.63,4.91,1.92,4.08,3.16,3.27,3.87,2.75,3.6,4.48,3.54,4.91,88,43.09,968,TRUE,D5.5,D5.5Spurs
D,79,Senesi,4.8,4.8,Bournemouth,81,1.77,75,2.21,75,2.44,71,2.34,71,1.79,67,2.35,70,2.63,69,1.6,70,2.77,70,2.01,71,2.86,0,84,81,75,75,71,71,67,70,69,70,70,71,2.16,1.77,2.21,2.44,2.34,1.79,2.35,2.63,1.6,2.77,2.01,2.86,2.86,84,26.93,874,TRUE,D4.8,D5Bournemouth
D,122,Estupiñan,5,5,Brighton,61,1.47,58,1.65,59,2.05,57,2.91,56,2.07,57,2.48,58,2.75,57,2.14,56,2.6,56,1.85,56,1.84,0,59,61,58,59,57,56,57,58,57,56,56,56,2.99,1.47,1.65,2.05,2.91,2.07,2.48,2.75,2.14,2.6,1.85,1.84,2.99,61,26.8,690,TRUE,D5,D5Brighton
D,172,James,4.9,4.9,Chelsea,48,1.97,58,2.47,56,3.05,56,2.92,52,2.71,52,1.77,54,3.12,55,2.77,53,2.95,54,2.86,54,2.64,0,37,48,58,56,56,52,52,54,55,53,54,54,1.8,1.97,2.47,3.05,2.92,2.71,1.77,3.12,2.77,2.95,2.86,2.64,3.12,58,31.03,629,TRUE,D4.9,D5Chelsea
D,163,Cucurella,5,5,Chelsea,82,2.43,81,2.59,77,3.19,77,3.01,75,3.04,75,1.71,74,3.21,75,2.93,74,3.14,72,2.96,72,2.65,0,84,82,81,77,77,75,75,74,75,74,72,72,3.11,2.43,2.59,3.19,3.01,3.04,1.71,3.21,2.93,3.14,2.96,2.65,3.21,84,33.97,918,TRUE,D5,D5Chelsea
D,211,Muñoz,4.8,4.8,Crystal Palace,86,3.1,82,3.26,81,2.29,77,2.65,76,2.89,75,1.84,75,2.12,73,2.11,76,2.2,74,3.41,76,2.3,0,64,86,82,81,77,76,75,75,73,76,74,76,1.76,3.1,3.26,2.29,2.65,2.89,1.84,2.12,2.11,2.2,3.41,2.3,3.41,86,29.93,915,TRUE,D4.8,D5Crystal Palace
D,210,Mitchell,4.9,4.9,Crystal Palace,82,2.74,81,2.98,79,2.05,79,2.47,78,2.79,79,1.76,78,2.02,79,2.14,77,2.06,76,3.17,78,2.19,0,84,82,81,79,79,78,79,78,79,77,76,78,2.1,2.74,2.98,2.05,2.47,2.79,1.76,2.02,2.14,2.06,3.17,2.19,3.17,84,28.47,950,TRUE,D4.9,D5Crystal Palace
D,236,Tarkowski,4.8,4.8,Everton,91,2.82,88,2.23,88,2.84,87,1.64,86,3.09,85,1.55,84,1.3,83,1.94,83,0.94,83,2.97,83,1.84,0,92,91,88,88,87,86,85,84,83,83,83,83,2.86,2.82,2.23,2.84,1.64,3.09,1.55,1.3,1.94,0.94,2.97,1.84,3.09,92,26.02,1033,TRUE,D4.8,D5Everton
D,219,Branthwaite,4.8,4.8,Everton,82,2.51,84,2.11,83,2.71,82,1.52,80,2.84,79,1.42,80,1.24,79,1.83,80,0.89,78,2.72,79,1.72,0,43,82,84,83,82,80,79,80,79,80,78,79,1.35,2.51,2.11,2.71,1.52,2.84,1.42,1.24,1.83,0.89,2.72,1.72,2.84,84,22.86,929,TRUE,D4.8,D5Everton
D,355,Lewis,4.8,4.8,Man City,59,2.65,56,2.4,56,2.36,56,1.82,57,3.13,58,2.76,56,2.66,55,2.31,55,3.05,58,2.98,55,2.92,0.53,64,59,56,56,56,57,58,56,55,55,58,55,3.59,2.65,2.4,2.36,1.82,3.13,2.76,2.66,2.31,3.05,2.98,2.92,3.59,64,32.63,685,TRUE,D4.8,D5Man City
D,387,Shaw,4.9,4.9,Man Utd,54,1.77,72,3.44,71,2.83,68,3.1,68,1.55,66,3,65,1.2,66,2.56,66,2.45,65,2.36,66,1.24,0,16,54,72,71,68,68,66,65,66,66,65,66,0.56,1.77,3.44,2.83,3.1,1.55,3,1.2,2.56,2.45,2.36,1.24,3.44,72,26.06,743,TRUE,D4.9,D5Man Utd
D,369,Dalot,5.1,5.1,Man Utd,81,2.61,78,3.82,73,2.91,72,3.25,72,1.59,72,3.18,70,1.23,71,2.77,73,2.7,71,2.53,71,1.28,0.01,90,81,78,73,72,72,72,70,71,73,71,71,2.98,2.61,3.82,2.91,3.25,1.59,3.18,1.23,2.77,2.7,2.53,1.28,3.82,90,30.85,894,TRUE,D5.1,D5Man Utd
D,505,Udogie,4.9,4.9,Spurs,81,3.09,80,4.21,78,1.66,78,3.55,75,2.64,73,2.7,73,3.17,74,2.27,71,2.85,71,3.59,71,2.87,0,84,81,80,78,78,75,73,73,74,71,71,71,3.37,3.09,4.21,1.66,3.55,2.64,2.7,3.17,2.27,2.85,3.59,2.87,4.21,84,35.97,909,TRUE,D4.9,D5Spurs
D,498,Romero,5.1,5.1,Spurs,88,2.83,85,3.84,84,1.41,84,3.27,84,2.42,84,2.54,82,3.02,81,2.04,79,2.74,79,3.41,80,2.68,0,91,88,85,84,84,84,84,82,81,79,79,80,3.11,2.83,3.84,1.41,3.27,2.42,2.54,3.02,2.04,2.74,3.41,2.68,3.84,91,33.31,1001,TRUE,D5.1,D5Spurs
D,24,White,6.3,6.3,Arsenal,75,2.87,72,2.41,71,3.61,69,2.87,69,2.97,68,2.79,70,3.61,70,3.06,67,3.52,68,2.82,68,2.61,0,89,75,72,71,69,69,68,70,70,67,68,68,3.04,2.87,2.41,3.61,2.87,2.97,2.79,3.61,3.06,3.52,2.82,2.61,3.61,89,36.18,856,TRUE,D6.3,D6.5Arsenal
D,18,Saliba,6,6,Arsenal,87,3.1,84,2.62,84,4.09,82,3.31,81,3.32,81,3.23,79,3.94,81,3.43,80,4.07,79,3.15,80,2.9,0.14,0,87,84,84,82,81,81,79,81,80,79,80,0,3.1,2.62,4.09,3.31,3.32,3.23,3.94,3.43,4.07,3.15,2.9,4.09,87,37.16,898,TRUE,D6,D6Arsenal
D,3,Gabriel,6.3,6.1,Arsenal,85,3.23,84,2.82,83,4.32,81,3.44,81,3.54,81,3.41,79,4.19,79,3.55,78,4.23,78,3.27,78,3.01,0.8,92,85,84,83,81,81,81,79,79,78,78,78,3.29,3.23,2.82,4.32,3.44,3.54,3.41,4.19,3.55,4.23,3.27,3.01,4.32,92,42.3,979,TRUE,D6.1,D6Arsenal
D,335,Robertson,6,6,Liverpool,76,3.95,76,3.91,72,3.9,71,2.71,72,2.94,69,3.63,71,3.92,69,2.38,69,4.46,68,3.27,68,3.38,0.15,80,76,76,72,71,72,69,71,69,69,68,68,2.76,3.95,3.91,3.9,2.71,2.94,3.63,3.92,2.38,4.46,3.27,3.38,4.46,80,41.21,861,TRUE,D6,D6Liverpool
D,339,Virgil,6,6,Liverpool,89,3.73,87,3.64,84,3.65,83,2.6,84,2.78,81,3.52,80,3.67,81,2.19,80,4.14,82,3.2,80,3.23,0,91,89,87,84,83,84,81,80,81,80,82,80,2.61,3.73,3.64,3.65,2.6,2.78,3.52,3.67,2.19,4.14,3.2,3.23,4.14,91,38.96,1002,TRUE,D6,D6Liverpool
D,350,Gvardiol,6.1,6.1,Man City,68,2.96,68,2.88,67,2.79,68,2.12,66,3.61,67,3.19,67,3.17,67,2.81,67,3.82,67,3.46,65,3.49,0.23,73,68,68,67,68,66,67,67,67,67,67,65,4.23,2.96,2.88,2.79,2.12,3.61,3.19,3.17,2.81,3.82,3.46,3.49,4.23,73,38.53,810,TRUE,D6.1,D6Man City
D,311,Alexander-Arnold,7.1,7,Liverpool,81,4.45,79,4.35,77,4.41,76,3.1,76,3.3,74,4.15,75,4.51,75,2.74,71,4.93,74,3.79,73,3.98,0.56,85,81,79,77,76,76,74,75,75,71,74,73,3.02,4.45,4.35,4.41,3.1,3.3,4.15,4.51,2.74,4.93,3.79,3.98,4.93,85,46.73,916,TRUE,D7,D7Liverpool
F,351,Haaland,15.4,15.4,Man City,85,6.04,81,5.79,79,6.36,79,4.59,76,6.51,77,5.52,76,6.54,77,5.32,77,7.33,76,6.41,74,6.77,0.89,89,85,81,79,79,76,77,76,77,77,76,74,9.06,6.04,5.79,6.36,4.59,6.51,5.52,6.54,5.32,7.33,6.41,6.77,9.06,89,76.24,946,TRUE,F15.4,F15.5Man City
F,473,Stewart,4.6,4.6,Southampton,0,0,9,0.54,22,1.24,22,1.26,23,1.35,24,1.33,23,1.38,24,1.32,25,1.55,26,1.43,24,1.61,0.05,0,0,9,22,22,23,24,23,24,25,26,24,0,0,0.54,1.24,1.26,1.35,1.33,1.38,1.32,1.55,1.43,1.61,1.61,26,13.01,222,FALSE,F4.6,F4.5Southampton
F,539,Chiwome,4.5,4.5,Wolves,10,0.55,8,0.47,6,0.33,7,0.41,7,0.38,6,0.37,8,0.45,7,0.4,8,0.44,8,0.41,8,0.43,0.02,8,10,8,6,7,7,6,8,7,8,8,8,0.44,0.55,0.47,0.33,0.41,0.38,0.37,0.45,0.4,0.44,0.41,0.43,0.55,10,5.08,91,FALSE,F4.5,F4.5Wolves
F,129,João Pedro,5.4,5.4,Brighton,51,2.28,67,3.23,65,3.58,66,4.83,65,3.42,65,3.98,66,4.15,62,3.52,64,4.25,64,3.29,63,3.05,0.2,10,51,67,65,66,65,65,66,62,64,64,63,0.78,2.28,3.23,3.58,4.83,3.42,3.98,4.15,3.52,4.25,3.29,3.05,4.83,67,40.36,708,TRUE,F5.4,F5.5Brighton
F,232,Ndiaye,5.4,5.4,Everton,76,3.23,75,2.99,73,3.26,74,2.81,72,3.36,72,2.66,70,2.28,71,2.92,71,2.29,70,3.02,70,2.71,0,80,76,75,73,74,72,72,70,71,71,70,70,3.39,3.23,2.99,3.26,2.81,3.36,2.66,2.28,2.92,2.29,3.02,2.71,3.39,80,34.92,874,TRUE,F5.4,F5.5Everton
F,252,Raúl,5.7,5.7,Fulham,71,3.99,71,3.42,68,4.15,68,3.13,66,3.73,65,2.91,65,2.72,65,4.31,65,3.04,66,3.85,64,4.11,0.02,72,71,71,68,68,66,65,65,65,65,66,64,3.75,3.99,3.42,4.15,3.13,3.73,2.91,2.72,4.31,3.04,3.85,4.11,4.31,72,43.11,806,TRUE,F5.7,F5.5Fulham
F,268,Delap,5.7,5.7,Ipswich,69,3.95,70,2.96,68,3.45,65,2.9,65,3.3,64,3.33,63,3.01,62,3.12,61,2.22,63,2.99,63,2.72,0.02,72,69,70,68,65,65,64,63,62,61,63,63,3.4,3.95,2.96,3.45,2.9,3.3,3.33,3.01,3.12,2.22,2.99,2.72,3.95,72,37.35,785,TRUE,F5.7,F5.5Ipswich
