Pos,ID,Name,BV,SV,Team,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,Elite%,Mins 4,Mins 5,Mins 6,Mins 7,Mins 8,Mins 9,Mins 10,Mins 11,Mins 12,Mins 13,Mins 14,Mins 15,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,Max EV,Max Mins,Sum EV,Sum Mins,Logic,PosPr,PosPrTeam
F,129,João Pedro,5.4,5.4,Brighton,12,0.88,47,2.19,68,3.22,66,3.6,65,4.78,65,3.37,66,4.1,64,4.08,63,3.59,63,4.14,64,3.29,65,3.19,0.2,12,47,68,66,65,65,66,64,63,63,64,65,0.88,2.19,3.22,3.6,4.78,3.37,4.1,4.08,3.59,4.14,3.29,3.19,4.78,68,40.43,708,TRUE,F5.4,F5.5Brighton
F,232,Ndiaye,5.4,5.4,Everton,80,3.42,77,3.3,78,3.06,74,3.28,71,2.77,71,3.29,70,2.62,71,2.32,71,2.93,70,2.28,72,3.09,72,2.8,0,80,77,78,74,71,71,70,71,71,70,72,72,3.42,3.3,3.06,3.28,2.77,3.29,2.62,2.32,2.93,2.28,3.09,2.8,3.42,80,35.16,877,TRUE,F5.4,F5.5Everton
F,252,Raúl,5.7,5.7,Fulham,74,3.86,70,4.01,68,3.34,66,4.13,68,3.1,65,3.71,66,2.95,65,2.7,64,4.25,65,3.02,64,3.67,66,4.2,0.02,74,70,68,66,68,65,66,65,64,65,64,66,3.86,4.01,3.34,4.13,3.1,3.71,2.95,2.7,4.25,3.02,3.67,4.2,4.25,74,42.94,801,TRUE,F5.7,F5.5Fulham
F,268,Delap,5.7,5.7,Ipswich,74,3.42,70,4,70,2.88,67,3.41,67,2.91,65,3.35,64,3.38,63,3.02,64,3.2,64,2.33,62,2.96,63,2.73,0.02,74,70,70,67,67,65,64,63,64,64,62,63,3.42,4,2.88,3.41,2.91,3.35,3.38,3.02,3.2,2.33,2.96,2.73,4,74,37.59,793,TRUE,F5.7,F5.5Ipswich
F,306,Vardy,5.7,5.7,Leicester,78,4.25,73,3.79,71,3.21,70,3.49,67,3.22,68,3.81,68,3.63,65,2.9,64,3.81,66,2.55,65,2.71,65,2.85,0.02,78,73,71,70,67,68,68,65,64,66,65,65,4.25,3.79,3.21,3.49,3.22,3.81,3.63,2.9,3.81,2.55,2.71,2.85,4.25,78,40.22,820,TRUE,F5.7,F5.5Leicester
F,512,Antonio,5.4,5.4,West Ham,77,3.6,67,2.86,57,2.99,40,1.85,43,1.83,42,2.13,44,2.39,45,2.04,42,2.15,43,2.14,41,1.8,42,1.56,0,77,67,57,40,43,42,44,45,42,43,41,42,3.6,2.86,2.99,1.85,1.83,2.13,2.39,2.04,2.15,2.14,1.8,1.56,3.6,77,27.34,583,TRUE,F5.4,F5.5West Ham
F,566,Strand Larsen,5.5,5.5,Wolves,78,3.37,75,3.72,72,4.06,70,3,68,3.42,68,3.17,69,3.06,68,3.77,69,3.32,69,3.4,68,2.74,68,3.33,0,78,75,72,70,68,68,69,68,69,69,68,68,3.37,3.72,4.06,3,3.42,3.17,3.06,3.77,3.32,3.4,2.74,3.33,4.06,78,40.36,842,TRUE,F5.5,F5.5Wolves
F,289,Daka,4.8,4.8,Leicester,15,0.91,17,1.09,20,1.1,21,1.23,21,1.21,22,1.4,25,1.5,23,1.2,25,1.56,23,1.09,24,1.18,24,1.23,0,15,17,20,21,21,22,25,23,25,23,24,24,0.91,1.09,1.1,1.23,1.21,1.4,1.5,1.2,1.56,1.09,1.18,1.23,1.56,25,14.7,260,FALSE,F4.8,F5Leicester
F,470,Onuachu,4.9,4.9,Southampton,29,1.28,29,1.78,28,1.6,25,1.28,24,1.3,26,1.45,25,1.34,25,1.4,25,1.34,25,1.53,24,1.29,24,1.47,0,29,29,28,25,24,26,25,25,25,25,24,24,1.28,1.78,1.6,1.28,1.3,1.45,1.34,1.4,1.34,1.53,1.29,1.47,1.78,29,17.06,309,FALSE,F4.9,F5Southampton
F,27,Archer,5,5,Southampton,54,2.18,53,3.11,51,2.75,45,2.21,43,2.17,42,2.23,45,2.16,44,2.35,44,2.15,44,2.6,42,2.13,43,2.56,0.01,54,53,51,45,43,42,45,44,44,44,42,43,2.18,3.11,2.75,2.21,2.17,2.23,2.16,2.35,2.15,2.6,2.13,2.56,3.11,54,28.6,550,TRUE,F5,F5Southampton
F,389,Zirkzee,6.7,6.7,Man Utd,34,1.95,36,2.13,39,2.8,40,2.48,41,2.68,39,1.76,39,2.42,40,1.75,42,2.56,41,2.48,41,2.47,41,1.92,0,34,36,39,40,41,39,39,40,42,41,41,41,1.95,2.13,2.8,2.48,2.68,1.76,2.42,1.75,2.56,2.48,2.47,1.92,2.8,42,27.4,473,TRUE,F6.7,F6.5Man Utd
F,447,Wood,6.3,6.3,Nott'm Forest,83,4.49,80,4.23,79,3.97,76,2.85,74,4.46,73,2.76,74,3.35,73,3.75,76,3.59,75,3.63,76,3.62,75,3.68,0.21,83,80,79,76,74,73,74,73,76,75,76,75,4.49,4.23,3.97,2.85,4.46,2.76,3.35,3.75,3.59,3.63,3.62,3.68,4.49,83,44.38,914,TRUE,F6.3,F6.5Nott'm Forest
F,541,Cunha,6.5,6.5,Wolves,76,3.49,74,3.86,71,4.33,70,3.17,69,3.76,68,3.28,68,3.23,68,4.08,66,3.44,66,3.46,65,2.79,67,3.48,0.01,76,74,71,70,69,68,68,68,66,66,65,67,3.49,3.86,4.33,3.17,3.76,3.28,3.23,4.08,3.44,3.46,2.79,3.48,4.33,76,42.37,828,TRUE,F6.5,F6.5Wolves
F,617,Evanilson,5.9,5.9,Bournemouth,68,3.33,68,3.06,66,3.54,64,3.72,64,3.45,63,3.46,62,3.57,62,3.82,61,3.08,62,3.68,60,2.96,61,3.83,0,68,68,66,64,64,63,62,62,61,62,60,61,3.33,3.06,3.54,3.72,3.45,3.46,3.57,3.82,3.08,3.68,2.96,3.83,3.83,68,41.5,761,TRUE,F5.9,F6Bournemouth
F,110,Wissa,5.9,5.9,Brentford,65,3.9,71,3.26,69,3.71,68,3.33,69,4.25,68,3.08,69,3.51,68,2.86,68,3.58,61,2.87,59,2.56,55,2.9,0,65,71,69,68,69,68,69,68,68,61,59,55,3.9,3.26,3.71,3.33,4.25,3.08,3.51,2.86,3.58,2.87,2.56,2.9,4.25,71,39.81,790,TRUE,F5.9,F6Brentford
F,148,Welbeck,5.9,5.9,Brighton,62,4.09,72,3.03,65,2.81,64,3.18,64,4.09,63,3.01,62,3.34,60,3.31,61,3.1,60,3.57,60,2.8,58,2.66,0.02,62,72,65,64,64,63,62,60,61,60,60,58,4.09,3.03,2.81,3.18,4.09,3.01,3.34,3.31,3.1,3.57,2.8,2.66,4.09,72,38.99,751,TRUE,F5.9,F6Brighton
F,11,Nketiah,5.9,5.9,Crystal Palace,72,3.21,70,3.31,69,3.28,67,2.79,68,3.26,67,3.23,69,2.63,67,2.87,66,2.55,66,2.82,66,3.71,63,2.85,0,72,70,69,67,68,67,69,67,66,66,66,63,3.21,3.31,3.28,2.79,3.26,3.23,2.63,2.87,2.55,2.82,3.71,2.85,3.71,72,36.51,810,TRUE,F5.9,F6Crystal Palace
F,220,Calvert-Lewin,6,6,Everton,82,4.43,75,4.02,72,3.53,69,4.04,71,3.33,69,4.12,67,3.11,66,2.58,67,3.41,64,2.46,65,3.57,65,3.12,0.6,82,75,72,69,71,69,67,66,67,64,65,65,4.43,4.02,3.53,4.04,3.33,4.12,3.11,2.58,3.41,2.46,3.57,3.12,4.43,82,41.72,832,TRUE,F6,F6Everton
F,207,Mateta,7.3,7.3,Crystal Palace,54,2.83,53,2.93,53,2.96,52,2.49,54,2.97,53,2.88,52,2.38,52,2.59,56,2.56,54,2.7,53,3.45,54,2.87,0,54,53,53,52,54,53,52,52,56,54,53,54,2.83,2.93,2.96,2.49,2.97,2.88,2.38,2.59,2.56,2.7,3.45,2.87,3.45,56,33.61,640,TRUE,F7.3,F7.5Crystal Palace
F,82,Solanke,7.7,7.6,Spurs,84,5.05,79,4.86,76,5.88,75,3.29,74,4.98,73,4.32,72,4.57,71,4.8,71,3.88,71,4.06,72,5.33,71,4.65,0.79,84,79,76,75,74,73,72,71,71,71,72,71,5.05,4.86,5.88,3.29,4.98,4.32,4.57,4.8,3.88,4.06,5.33,4.65,5.88,84,55.67,889,TRUE,F7.6,F7.5Spurs
F,316,Darwin,7.1,7.1,Liverpool,45,2.25,37,2.69,37,2.71,38,2.81,39,2.16,41,2.51,41,2.82,40,2.95,40,2.34,40,3.36,39,2.62,39,2.88,0,45,37,37,38,39,41,41,40,40,40,39,39,2.25,2.69,2.71,2.81,2.16,2.51,2.82,2.95,2.34,3.36,2.62,2.88,3.36,45,32.1,476,TRUE,F7.1,F7Liverpool
F,321,Gakpo,7.1,7.1,Liverpool,41,1.99,36,2.23,34,2.25,33,2.37,35,1.88,37,2.19,37,2.37,38,2.55,36,2.05,39,3.05,37,2.31,38,2.55,0,41,36,34,33,35,37,37,38,36,39,37,38,1.99,2.23,2.25,2.37,1.88,2.19,2.37,2.55,2.05,3.05,2.31,2.55,3.05,41,27.79,441,TRUE,F7.1,F7Liverpool
F,375,Højlund,6.9,6.9,Man Utd,65,3.41,60,3.18,55,3.68,54,3.15,53,3.46,53,2.24,55,3.28,53,2.19,51,3.15,51,2.92,51,2.96,51,2.25,0,65,60,55,54,53,53,55,53,51,51,51,51,3.41,3.18,3.68,3.15,3.46,2.24,3.28,2.19,3.15,2.92,2.96,2.25,3.68,65,35.87,652,TRUE,F6.9,F7Man Utd
F,4,Havertz,8.3,8.3,Arsenal,90,4.05,84,3.86,82,3.69,78,4.34,78,3.92,77,4.24,77,3.65,76,4.57,76,3.62,76,4.8,75,3.84,75,3.63,0.11,90,84,82,78,78,77,77,76,76,76,75,75,4.05,3.86,3.69,4.34,3.92,4.24,3.65,4.57,3.62,4.8,3.84,3.63,4.8,90,48.21,944,TRUE,F8.3,F8.5Arsenal
F,401,Isak,8.3,8.3,Newcastle,86,4.46,79,3.78,78,4.27,76,5.15,76,4.18,75,3.97,74,4.33,75,5.58,74,4.56,74,4.63,73,3.99,74,3.77,0,86,79,78,76,76,75,74,75,74,74,73,74,4.46,3.78,4.27,5.15,4.18,3.97,4.33,5.58,4.56,4.63,3.99,3.77,5.58,86,52.67,914,TRUE,F8.3,F8.5Newcastle
F,180,N.Jackson,7.9,7.9,Chelsea,72,4.33,70,3.7,66,3.19,63,3.98,63,3.87,60,3.85,59,3.03,58,3.82,58,3.43,60,3.71,59,3.67,60,3.27,0,72,70,66,63,63,60,59,58,58,60,59,60,4.33,3.7,3.19,3.98,3.87,3.85,3.03,3.82,3.43,3.71,3.67,3.27,4.33,72,43.85,748,TRUE,F7.9,F8Chelsea
F,58,Watkins,9.1,9.1,Aston Villa,84,5.2,81,4.25,80,3.42,80,4.82,77,3.78,77,4.97,77,5.56,78,4.02,78,3.54,76,3.8,77,4.64,76,5.35,0.03,84,81,80,80,77,77,77,78,78,76,77,76,5.2,4.25,3.42,4.82,3.78,4.97,5.56,4.02,3.54,3.8,4.64,5.35,5.56,84,53.35,941,TRUE,F9.1,F9Aston Villa
G,152,Arrizabalaga,4.5,4.5,Bournemouth,94,3.26,93,3.14,93,3.35,93,3.34,92,3.47,91,3.07,91,3.43,91,3.48,91,3.18,89,3.52,91,3.28,90,3.61,0,94,93,93,93,92,91,91,91,91,89,91,90,3.26,3.14,3.35,3.34,3.47,3.07,3.43,3.48,3.18,3.52,3.28,3.61,3.61,94,40.13,1099,TRUE,G4.5,G4.5Bournemouth
G,91,Flekken,4.5,4.5,Brentford,94,3.79,94,3.33,92,3.41,92,3.39,91,3.69,91,3.2,91,3.22,91,3.06,91,3.56,91,3.15,91,3.14,90,3.35,0.57,94,94,92,92,91,91,91,91,91,91,91,90,3.79,3.33,3.41,3.39,3.69,3.2,3.22,3.06,3.56,3.15,3.14,3.35,3.79,94,40.29,1099,TRUE,G4.5,G4.5Brentford
G,146,Verbruggen,4.5,4.5,Brighton,92,3.67,92,3.03,90,3.06,89,3.14,88,3.53,88,3.24,86,3.34,87,3.45,86,3.19,85,3.27,84,2.94,85,3,0.04,92,92,90,89,88,88,86,87,86,85,84,85,3.67,3.03,3.06,3.14,3.53,3.24,3.34,3.45,3.19,3.27,2.94,3,3.67,92,38.86,1052,TRUE,G4.5,G4.5Brighton
G,185,Sánchez,4.7,4.7,Chelsea,92,3.46,91,3.25,90,3.2,91,3.6,89,3.37,88,3.4,88,2.94,88,3.48,88,3.39,86,3.41,85,3.31,87,3.31,0.02,92,91,90,91,89,88,88,88,88,86,85,87,3.46,3.25,3.2,3.6,3.37,3.4,2.94,3.48,3.39,3.41,3.31,3.31,3.6,92,40.12,1063,TRUE,G4.7,G4.5Chelsea
G,201,Henderson,4.5,4.5,Crystal Palace,93,3.07,93,3.4,93,3.46,91,3.17,91,3.23,91,3.39,90,2.89,91,3.12,91,3.05,91,3.17,91,3.58,90,3.06,0.1,93,93,93,91,91,91,90,91,91,91,91,90,3.07,3.4,3.46,3.17,3.23,3.39,2.89,3.12,3.05,3.17,3.58,3.06,3.58,93,38.59,1096,TRUE,G4.5,G4.5Crystal Palace
G,568,Muric,4.4,4.4,Ipswich,94,3.22,92,3.49,92,2.93,91,3.1,92,3.21,91,3.32,90,3.15,89,3.14,89,3.06,90,2.92,89,2.97,90,3.06,0.03,94,92,92,91,92,91,90,89,89,90,89,90,3.22,3.49,2.93,3.1,3.21,3.32,3.15,3.14,3.06,2.92,2.97,3.06,3.49,94,37.57,1089,TRUE,G4.4,G4.5Ipswich
G,293,Hermansen,4.5,4.5,Leicester,94,3.49,93,3.41,92,3.01,91,3.09,91,3.11,90,3.27,90,3.14,91,3.01,91,3.4,90,2.95,91,2.96,92,3.01,0,94,93,92,91,91,90,90,91,91,90,91,92,3.49,3.41,3.01,3.09,3.11,3.27,3.14,3.01,3.4,2.95,2.96,3.01,3.49,94,37.85,1096,TRUE,G4.5,G4.5Leicester
G,325,Kelleher,4.4,4.4,Liverpool,94,3.5,93,3.77,91,3.77,54,2.29,18,0.68,4,0.14,4,0.18,4,0.15,4,0.14,5,0.23,5,0.22,6,0.23,0.02,94,93,91,54,18,4,4,4,4,5,5,6,3.5,3.77,3.77,2.29,0.68,0.14,0.18,0.15,0.14,0.23,0.22,0.23,3.77,94,15.3,382,TRUE,G4.4,G4.5Liverpool
G,443,Sels,4.5,4.5,Nott'm Forest,94,3.59,93,3.54,93,3.32,92,3.06,92,3.69,90,2.94,90,3.06,89,3.24,90,3.25,89,2.99,90,3.36,91,3.36,0.01,94,93,93,92,92,90,90,89,90,89,90,91,3.59,3.54,3.32,3.06,3.69,2.94,3.06,3.24,3.25,2.99,3.36,3.36,3.69,94,39.4,1093,TRUE,G4.5,G4.5Nott'm Forest
G,14,Ramsdale,4.4,4.4,Southampton,93,3.07,93,3.46,92,3.23,92,2.91,91,3.07,91,2.98,91,2.97,90,2.92,91,3.06,90,3.2,89,3.11,90,3.21,0.01,93,93,92,92,91,91,91,90,91,90,89,90,3.07,3.46,3.23,2.91,3.07,2.98,2.97,2.92,3.06,3.2,3.11,3.21,3.46,93,37.19,1093,TRUE,G4.4,G4.5Southampton
G,513,Areola,4.4,4.4,West Ham,93,3.26,93,3.4,91,3.54,91,3.12,92,3.13,91,3.47,90,3.47,90,3.1,89,3.19,90,3.32,90,2.97,90,2.94,0,93,93,91,91,92,91,90,90,89,90,90,90,3.26,3.4,3.54,3.12,3.13,3.47,3.47,3.1,3.19,3.32,2.97,2.94,3.54,93,38.91,1090,TRUE,G4.4,G4.5West Ham
G,204,Johnstone,4.4,4.4,Wolves,68,2.3,91,3.35,92,3.46,90,3.1,90,3.22,89,3.2,88,3.09,88,3.36,88,3.24,88,2.99,88,2.85,88,3.33,0,68,91,92,90,90,89,88,88,88,88,88,88,2.3,3.35,3.46,3.1,3.22,3.2,3.09,3.36,3.24,2.99,2.85,3.33,3.46,92,37.49,1048,TRUE,G4.4,G4.5Wolves
G,536,Bentley,4,4,Wolves,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,1,0.04,1,FALSE,G4,G4Wolves
G,15,Raya,5.7,5.6,Arsenal,94,3.53,93,3.73,92,3.44,91,4.17,90,3.72,91,3.72,91,3.73,91,4.14,91,3.81,90,4.16,90,3.69,90,3.55,0.26,94,93,92,91,90,91,91,91,91,90,90,90,3.53,3.73,3.44,4.17,3.72,3.72,3.73,4.14,3.81,4.16,3.69,3.55,4.17,94,45.39,1094,TRUE,G5.6,G5.5Arsenal
G,310,A.Becker,5.4,5.4,Liverpool,0,0,0,0,0,0,39,1.62,76,2.86,91,3.49,91,3.79,91,3.96,91,3.25,90,4.11,89,3.67,89,3.6,0,0,0,0,39,76,91,91,91,91,90,89,89,0,0,0,1.62,2.86,3.49,3.79,3.96,3.25,4.11,3.67,3.6,4.11,91,30.35,747,TRUE,G5.4,G5.5Liverpool
G,347,Ederson M.,5.5,5.5,Man City,91,4.19,92,3.69,89,3.5,89,3.4,89,3.12,87,3.96,86,3.62,89,3.59,86,3.35,85,3.89,84,3.65,85,3.75,0.05,91,92,89,89,89,87,86,89,86,85,84,85,4.19,3.69,3.5,3.4,3.12,3.96,3.62,3.59,3.35,3.89,3.65,3.75,4.19,92,43.71,1052,TRUE,G5.5,G5.5Man City
G,47,Martinez,5,5,Aston Villa,94,3.58,93,3.13,93,3.05,91,3.71,91,3.11,92,3.57,91,3.71,91,3.5,90,3.08,91,3.2,91,3.4,91,3.79,0.01,94,93,93,91,91,92,91,91,90,91,91,91,3.58,3.13,3.05,3.71,3.11,3.57,3.71,3.5,3.08,3.2,3.4,3.79,3.79,94,40.83,1099,TRUE,G5,G5Aston Villa
G,235,Pickford,4.8,4.8,Everton,94,3.41,93,3.44,92,3.21,91,3.38,91,3.06,90,3.45,90,2.87,90,2.93,91,3.02,91,2.94,90,3.47,90,3.11,0,94,93,92,91,91,90,90,90,91,91,90,90,3.41,3.44,3.21,3.38,3.06,3.45,2.87,2.93,3.02,2.94,3.47,3.11,3.47,94,38.29,1093,TRUE,G4.8,G5Everton
G,248,Leno,5,5,Fulham,94,3.54,93,3.59,92,3.42,91,3.64,91,2.97,91,3.36,90,3.13,90,2.92,90,3.65,90,3.11,90,3.44,91,3.7,0,94,93,92,91,91,91,90,90,90,90,90,91,3.54,3.59,3.42,3.64,2.97,3.36,3.13,2.92,3.65,3.11,3.44,3.7,3.7,94,40.47,1093,TRUE,G5,G5Fulham
G,383,Onana,5,5,Man Utd,94,3.37,93,3.2,92,3.71,91,3.44,91,3.64,91,3.09,91,3.62,90,2.94,91,3.4,91,3.41,90,3.26,90,2.96,0,94,93,92,91,91,91,91,90,91,91,90,90,3.37,3.2,3.71,3.44,3.64,3.09,3.62,2.94,3.4,3.41,3.26,2.96,3.71,94,40.04,1095,TRUE,G5,G5Man Utd
G,413,Pope,5,5,Newcastle,93,3.18,93,3.33,92,3.48,93,3.58,92,3.45,92,3.06,90,3.29,90,3.73,90,3.47,91,3.34,91,3.1,90,2.95,0,93,93,92,93,92,92,90,90,90,91,91,90,3.18,3.33,3.48,3.58,3.45,3.06,3.29,3.73,3.47,3.34,3.1,2.95,3.73,93,39.96,1097,TRUE,G5,G5Newcastle
G,508,Vicario,5,5,Spurs,94,3.62,93,3.42,93,3.87,92,3.15,92,3.67,92,3.33,91,3.26,91,3.55,91,3.07,91,3.55,91,3.75,90,3.33,0,94,93,93,92,92,92,91,91,91,91,91,90,3.62,3.42,3.87,3.15,3.67,3.33,3.26,3.55,3.07,3.55,3.75,3.33,3.87,94,41.57,1101,TRUE,G5,G5Spurs
M,17,Saka,10,10,Arsenal,63,3.65,84,5,83,4.68,79,5.58,78,4.95,77,5.36,77,4.51,75,5.79,76,4.6,74,6.02,76,4.68,76,4.52,0.51,63,84,83,79,78,77,77,75,76,74,76,76,3.65,5,4.68,5.58,4.95,5.36,4.51,5.79,4.6,6.02,4.68,4.52,6.02,84,59.34,918,TRUE,M10,M10Arsenal
M,503,Son,9.9,9.9,Spurs,36,2.36,73,4.79,83,7.12,84,3.87,82,6,81,5.17,81,5.42,81,5.91,82,4.83,80,4.96,81,6.64,82,5.82,0.42,36,73,83,84,82,81,81,81,82,80,81,82,2.36,4.79,7.12,3.87,6,5.17,5.42,5.91,4.83,4.96,6.64,5.82,7.12,84,62.89,926,TRUE,M9.9,M10Spurs
M,182,Palmer,10.9,10.9,Chelsea,88,6.88,85,5.42,80,4.74,78,5.96,76,5.83,76,5.79,76,4.34,74,6.22,74,5.27,76,5.94,76,5.64,75,4.87,0.17,88,85,80,78,76,76,76,74,74,76,76,75,6.88,5.42,4.74,5.96,5.83,5.79,4.34,6.22,5.27,5.94,5.64,4.87,6.88,88,66.9,934,TRUE,M10.9,M11Chelsea
M,328,M.Salah,12.6,12.5,Liverpool,89,4.91,85,6.73,82,6.83,80,6.78,79,5.06,79,5.53,79,6.24,78,6.58,78,5.13,78,7.99,79,5.95,79,6.71,0.12,89,85,82,80,79,79,79,78,78,78,79,79,4.91,6.73,6.83,6.78,5.06,5.53,6.24,6.58,5.13,7.99,5.95,6.71,7.99,89,74.44,965,TRUE,M12.5,M12.5Liverpool
M,309,Winks,4.5,4.5,Leicester,63,1.88,62,1.81,61,1.6,61,1.66,63,1.72,61,1.83,62,1.81,59,1.52,60,1.89,60,1.45,59,1.48,61,1.62,0.06,63,62,61,61,63,61,62,59,60,60,59,61,1.88,1.81,1.6,1.66,1.72,1.83,1.81,1.52,1.89,1.45,1.48,1.62,1.89,63,20.27,732,FALSE,M4.5,M4.5Leicester
M,442,Sangaré,4.4,4.4,Nott'm Forest,0,0,0,0,0,0,23,0.71,49,1.75,55,1.55,56,1.69,55,1.83,54,1.71,51,1.64,48,1.62,48,1.6,0.01,0,0,0,23,49,55,56,55,54,51,48,48,0,0,0,0.71,1.75,1.55,1.69,1.83,1.71,1.64,1.62,1.6,1.83,56,14.1,439,FALSE,M4.4,M4.5Nott'm Forest
M,608,Dibling,4.6,4.6,Southampton,70,2.52,61,3.35,57,2.85,57,2.5,55,2.54,56,2.71,55,2.46,52,2.62,52,2.39,54,2.92,52,2.38,52,2.86,0.1,70,61,57,57,55,56,55,52,52,54,52,52,2.52,3.35,2.85,2.5,2.54,2.71,2.46,2.62,2.39,2.92,2.38,2.86,3.35,70,32.1,673,TRUE,M4.6,M4.5Southampton
M,54,Rogers,5.4,5.4,Aston Villa,79,4.04,75,3.21,73,2.65,72,3.67,69,2.83,68,3.66,67,3.98,66,2.98,69,2.71,68,2.91,68,3.43,66,3.92,0.84,79,75,73,72,69,68,67,66,69,68,68,66,4.04,3.21,2.65,3.67,2.83,3.66,3.98,2.98,2.71,2.91,3.43,3.92,4.04,79,39.99,840,TRUE,M5.4,M5.5Aston Villa
M,57,Tielemans,5.5,5.5,Aston Villa,81,3.42,78,2.79,77,2.48,75,3.17,73,2.63,73,3.27,72,3.45,72,2.75,69,2.44,73,2.62,70,2.98,70,3.33,0,81,78,77,75,73,73,72,72,69,73,70,70,3.42,2.79,2.48,3.17,2.63,3.27,3.45,2.75,2.44,2.62,2.98,3.33,3.45,81,35.33,883,TRUE,M5.5,M5.5Aston Villa
M,83,Tavernier,5.5,5.5,Bournemouth,78,3.42,74,2.95,72,3.4,71,3.71,72,3.55,70,3.4,68,3.46,70,3.81,71,3.09,71,3.76,71,3.16,70,3.92,0,78,74,72,71,72,70,68,70,71,71,71,70,3.42,2.95,3.4,3.71,3.55,3.4,3.46,3.81,3.09,3.76,3.16,3.92,3.92,78,41.63,858,TRUE,M5.5,M5.5Bournemouth
M,78,Semenyo,5.6,5.6,Bournemouth,85,3.57,82,3.15,79,3.67,76,3.89,76,3.69,73,3.5,73,3.69,72,3.92,71,3.16,71,3.73,72,3.23,71,4.03,0.44,85,82,79,76,76,73,73,72,71,71,72,71,3.57,3.15,3.67,3.89,3.69,3.5,3.69,3.92,3.16,3.73,3.23,4.03,4.03,85,43.23,901,TRUE,M5.6,M5.5Bournemouth
M,95,Jensen,5.3,5.3,Brentford,39,1.75,70,2.53,69,2.75,68,2.57,67,2.94,67,2.28,67,2.54,66,2.2,64,2.57,66,2.3,65,2.18,64,2.48,0,39,70,69,68,67,67,67,66,64,66,65,64,1.75,2.53,2.75,2.57,2.94,2.28,2.54,2.2,2.57,2.3,2.18,2.48,2.94,70,29.09,772,TRUE,M5.3,M5.5Brentford
M,106,Schade,5.3,5.3,Brentford,54,3.17,45,2.16,48,2.58,47,2.37,47,2.85,49,2.19,45,2.28,47,2.01,49,2.56,46,2.1,40,1.77,38,2.03,0,54,45,48,47,47,49,45,47,49,46,40,38,3.17,2.16,2.58,2.37,2.85,2.19,2.28,2.01,2.56,2.1,1.77,2.03,3.17,54,28.07,555,TRUE,M5.3,M5.5Brentford
M,135,Minteh,5.4,5.4,Brighton,39,2.54,49,2.15,48,2.16,48,2.44,46,3.02,46,2.32,44,2.46,46,2.68,43,2.25,45,2.71,47,2.28,45,2.08,0.01,39,49,48,48,46,46,44,46,43,45,47,45,2.54,2.15,2.16,2.44,3.02,2.32,2.46,2.68,2.25,2.71,2.28,2.08,3.02,49,29.09,546,TRUE,M5.4,M5.5Brighton
M,618,Georginio,5.5,5.5,Brighton,75,4.44,42,1.85,39,1.79,40,2.02,39,2.54,41,2.03,40,2.25,40,2.24,39,2.03,40,2.39,39,1.93,41,1.91,0,55,42,39,40,39,41,40,40,39,40,39,41,3.4,1.85,1.79,2.02,2.54,2.03,2.25,2.24,2.03,2.39,1.93,1.91,3.4,55,26.38,495,TRUE,M5.5,M5.5Brighton
M,224,Harrison,5.3,5.3,Everton,68,3.09,66,2.97,65,2.68,61,2.91,61,2.41,62,3.06,59,2.31,60,2.08,60,2.56,57,1.94,59,2.71,58,2.35,0,68,66,65,61,61,62,59,60,60,57,59,58,3.09,2.97,2.68,2.91,2.41,3.06,2.31,2.08,2.56,1.94,2.71,2.35,3.09,68,31.07,736,TRUE,M5.3,M5.5Everton
M,240,Andreas,5.3,5.3,Fulham,76,3.44,75,3.74,75,3.22,71,3.86,69,2.73,69,3.4,69,2.83,66,2.42,67,3.83,66,2.68,65,3.34,66,3.71,0.01,76,75,75,71,69,69,69,66,67,66,65,66,3.44,3.74,3.22,3.86,2.73,3.4,2.83,2.42,3.83,2.68,3.34,3.71,3.86,76,39.2,834,TRUE,M5.3,M5.5Fulham
M,247,Iwobi,5.5,5.5,Fulham,83,3.46,82,3.61,80,3.18,78,3.78,77,2.79,76,3.38,77,2.78,76,2.53,75,3.77,74,2.71,76,3.35,76,3.75,0,83,82,80,78,77,76,77,76,75,74,76,76,3.46,3.61,3.18,3.78,2.79,3.38,2.78,2.53,3.77,2.71,3.35,3.75,3.78,83,39.09,930,TRUE,M5.5,M5.5Fulham
M,274,Hutchinson,5.3,5.3,Ipswich,82,3.07,81,3.65,76,2.6,75,3.02,74,2.71,74,3.1,71,3.04,71,2.8,71,2.82,70,2.17,71,2.74,71,2.55,0,82,81,76,75,74,74,71,71,71,70,71,71,3.07,3.65,2.6,3.02,2.71,3.1,3.04,2.8,2.82,2.17,2.74,2.55,3.65,82,34.27,887,TRUE,M5.3,M5.5Ipswich
